Protein	Localization
CKAP2L	Nuclear
CMAS	Nuclear
CRAMP1L	Nuclear
CTCF	Nuclear
DCAF4	Nuclear
DCLRE1A	Nuclear
DCP2	Unclassified
DDX20	Unclassified
DDX23	Nuclear
DDX55	Nuclear
DDX60L	Nuclear
DEPDC1	Nuclear
DGCR8	Nuclear
DHX36	Nuclear
DHX37	Nuclear
DHX57	Nuclear
DHX9	Nuclear
DIMT1	Nuclear
DNTTIP1	Nuclear
DOLK	Unclassified
DROSHA	Nuclear
EDC4	Nuclear
ELAVL2	Nuclear
ELF4	Nuclear
ELMSAN1	Nuclear
EME1	Nuclear
EP400	Nuclear
EPC1	Nuclear
EPC2	Nuclear
ERCC6	Nuclear
ERH	Nuclear
ERI1	Nuclear
ESF1	Nuclear
EXOSC1	Nuclear
EXOSC10	Nuclear
EXOSC2	Nuclear
EXOSC3	Nuclear
EXOSC4	Nuclear
EXOSC5	Nuclear
EXOSC6	Nuclear
EXOSC7	Nuclear
EXOSC8	Nuclear
EXOSC9	Nuclear
EZH1	Nuclear
FAM109A	Nuclear
FAM111A	Nuclear
FAM111B	Nuclear
FAM120A	Nuclear
FAM120C	Nuclear
FAM211A	Nuclear
FAM60A	Nuclear
FAM92B	Nuclear
FANCB	Nuclear
FANCM	Nuclear
FAU	Nuclear
FBXL14	Nuclear
FBXL6	Nuclear
FBXO11	Nuclear
FBXO8	Nuclear
FBXW4	Nuclear
FGF12	Nuclear
FGFR1OP2	Nuclear
FIZ1	Nuclear
FMR1	Nuclear
FXR1	Nuclear
FXR2	Nuclear
G3BP2	Nuclear
G6PC3	Nuclear
GATAD1	Nuclear
GEMIN2	Nuclear
GEMIN4	Nuclear
GEMIN8	Nuclear
GIN1	Nuclear
GLI4	Nuclear
GLYR1	Nuclear
GON4L	Nuclear
GPATCH3	Nuclear
GPR137B	Unclassified
GTF3C1	Nuclear
GTF3C2	Nuclear
GTF3C3	Nuclear
GTF3C4	Nuclear
GTF3C5	Nuclear
GZF1	Nuclear
H1FX	Nuclear
HBP1	Nuclear
HELZ2	Nuclear
HIST1H1T	Nuclear
HJURP	Nuclear
HNRNPA0	Nuclear
HNRNPAB	Nuclear
HNRNPD	Nuclear
HNRNPM	Nuclear
HNRNPU	Nuclear
HNRNPUL1	Nuclear
HP1BP3	Nuclear
IFI16	Nuclear
IGF2BP2	Nuclear
IGF2BP3	Nuclear
IGHMBP2	Nuclear
ILF2	Nuclear
ILF3	Nuclear
ING1	Nuclear
ING2	Nuclear
ING3	Nuclear
INO80	Nuclear
INO80C	Nuclear
INO80D	Nuclear
INO80E	Nuclear
INTS1	Nuclear
INTS2	Nuclear
INTS4	Nuclear
INTS5	Nuclear
INTS6	Nuclear
INTS8	Nuclear
JARID2	Nuclear
KAT2A	Nuclear
KAT2B	Nuclear
KAT5	Nuclear
KCNK2	Nuclear
KDM2B	Nuclear
KIAA1551	Nuclear
KIF18A	Nuclear
KIN	Nuclear
KMT2C	Nuclear
KRT75	Nuclear
KRT84	Nuclear
KXD1	Nuclear
LAMA1	Nuclear
LARP1	Nuclear
LARP1B	Nuclear
LARP4B	Nuclear
LCA5	Nuclear
LSM14B	Nuclear
MAP7D1	Nuclear
MBD4	Nuclear
MBTD1	Nuclear
MCPH1	Nuclear
MED1	Nuclear
MED10	Nuclear
MED11	Nuclear
MED12	Nuclear
MED12L	Nuclear
MED13	Nuclear
MED13L	Nuclear
MED14	Nuclear
MED16	Nuclear
MED17	Nuclear
MED19	Nuclear
MED22	Nuclear
MED23	Nuclear
MED24	Nuclear
MED27	Nuclear
MED31	Nuclear
MED4	Nuclear
MED6	Nuclear
MED7	Nuclear
MED8	Nuclear
MED9	Nuclear
MEST	Nuclear
METTL16	Nuclear
METTL18	Nuclear
MGP	Nuclear
MINA	Nuclear
MKRN1	Nuclear
MOV10	Nuclear
MPHOSPH6	Nuclear
MRPS18C	Nuclear
MSI2	Nuclear
MSL1	Nuclear
MSL2	Nuclear
MSL3	Nuclear
MUS81	Nuclear
MVP	Nuclear
MYNN	Nuclear
MYO1D	Nuclear
MZF1	Nuclear
MZT2A	Nuclear
NCBP1	Nuclear
NCBP2	Nuclear
NCL	Nuclear
NES	Unclassified
NEURL1B	Nuclear
NFRKB	Nuclear
NFX1	Nuclear
NMNAT1	Nuclear
NOL12	Nuclear
NOP9	Nuclear
NPM1	Nuclear
NPM3	Nuclear
NSUN2	Nuclear
NSUN5	Nuclear
NUFIP1	Nuclear
NUSAP1	Nuclear
ORMDL2	Nuclear
PABPC1	Nuclear
PABPC4	Nuclear
PARP4	Nuclear
PATZ1	Nuclear
PCGF2	Nuclear
PDCD7	Nuclear
PELP1	Nuclear
PGBD1	Nuclear
PHC1	Nuclear
PHC2	Nuclear
PHF10	Nuclear
PHF12	Nuclear
PHF19	Nuclear
PHF20	Nuclear
PHF6	Nuclear
PLRG1	Nuclear
PNMAL1	Unclassified
POLQ	Nuclear
POLR1E	Nuclear
POLR3A	Nuclear
POLR3B	Nuclear
POLR3D	Nuclear
POLR3E	Nuclear
POLR3K	Nuclear
POP1	Nuclear
POP4	Nuclear
POP5	Nuclear
POP7	Nuclear
PRDM10	Nuclear
PRDM15	Nuclear
PRKDC	Nuclear
PRKRA	Nuclear
PRKRIR	Nuclear
PRPF19	Nuclear
PRPF3	Nuclear
PRPF31	Nuclear
PRPF4	Nuclear
PRPF6	Nuclear
PRPF8	Nuclear
PRR3	Nuclear
PRRC2C	Nuclear
PTN	Nuclear
PUM2	Nuclear
PURA	Nuclear
PURB	Nuclear
RAB11FIP5	Nuclear
RALYL	Nuclear
RBM3	Nuclear
RBM42	Nuclear
RBM47	Nuclear
RBM7	Nuclear
RBMS1	Nuclear
RBMS3	Nuclear
RBMX2	Nuclear
RC3H2	Nuclear
RECQL5	Nuclear
REEP1	Unclassified
REEP6	Unclassified
REPIN1	Nuclear
REST	Nuclear
RFC1	Nuclear
RFC3	Nuclear
RMND5B	Nuclear
RNF2	Nuclear
RNF26	Nuclear
RNPC3	Nuclear
ROS1	Nuclear
RPL10	Nuclear
RPL10A	Nuclear
RPL11	Nuclear
RPL12	Nuclear
RPL13	Nuclear
RPL13A	Nuclear
RPL14	Nuclear
RPL15	Nuclear
RPL18	Nuclear
RPL18A	Nuclear
RPL19	Nuclear
RPL21	Nuclear
RPL22	Nuclear
RPL23A	Nuclear
RPL24	Nuclear
RPL26	Nuclear
RPL27	Nuclear
RPL27A	Nuclear
RPL28	Nuclear
RPL29	Nuclear
RPL3	Nuclear
RPL30	Nuclear
RPL31	Nuclear
RPL32	Nuclear
RPL34	Nuclear
RPL35	Nuclear
RPL35A	Nuclear
RPL36	Nuclear
RPL36AL	Nuclear
RPL37	Nuclear
RPL37A	Nuclear
RPL3L	Unclassified
RPL4	Nuclear
RPL5	Nuclear
RPL6	Nuclear
RPL7	Nuclear
RPL7A	Nuclear
RPL8	Nuclear
RPL9	Nuclear
RPLP0	Nuclear
RPLP1	Nuclear
RPLP2	Nuclear
RPP14	Nuclear
RPP21	Nuclear
RPP25L	Nuclear
RPP30	Nuclear
RPP38	Nuclear
RPP40	Nuclear
RPS10	Nuclear
RPS11	Nuclear
RPS12	Nuclear
RPS13	Nuclear
RPS14	Nuclear
RPS15	Nuclear
RPS16	Nuclear
RPS18	Nuclear
RPS19	Nuclear
RPS2	Nuclear
RPS20	Nuclear
RPS23	Nuclear
RPS24	Nuclear
RPS25	Nuclear
RPS27A	Nuclear
RPS28	Nuclear
RPS29	Nuclear
RPS3	Nuclear
RPS3A	Nuclear
RPS4Y1	Unclassified
RPS5	Nuclear
RPS6	Nuclear
RPS7	Nuclear
RPS8	Nuclear
RSBN1	Nuclear
RSBN1L	Nuclear
RUSC2	Nuclear
SAP130	Nuclear
SAP30	Nuclear
SAP30L	Nuclear
SART1	Nuclear
SART3	Nuclear
SCMH1	Nuclear
SDAD1	Nuclear
SECISBP2	Nuclear
SENP5	Nuclear
SETBP1	Nuclear
SGOL2	Nuclear
SHPRH	Nuclear
SIGMAR1	Nuclear
SIN3A	Nuclear
SIN3B	Nuclear
SIRT7	Nuclear
SKIV2L2	Nuclear
SLX4IP	Nuclear
SNRNP200	Nuclear
SNRNP27	Nuclear
SNRNP35	Nuclear
SNRNP40	Nuclear
SNRNP48	Nuclear
SP110	Nuclear
SPATS2	Nuclear
SPATS2L	Nuclear
SPTY2D1	Nuclear
SRBD1	Nuclear
SRP14	Nuclear
SRP9	Nuclear
SRPK1	Nuclear
SRPK2	Nuclear
SRSF1	Nuclear
SRSF3	Nuclear
SRSF4	Nuclear
SRSF5	Nuclear
SRSF6	Nuclear
STAU1	Nuclear
STAU2	Nuclear
SUDS3	Nuclear
SUPT20H	Nuclear
SUPT3H	Nuclear
SUPT7L	Nuclear
SYNCRIP	Nuclear
SYNM	Nuclear
TADA1	Nuclear
TADA2B	Nuclear
TAF10	Nuclear
TAF1A	Nuclear
TAF1B	Nuclear
TAF1C	Nuclear
TAF1D	Nuclear
TAF5L	Nuclear
TAF6L	Nuclear
TAF9B	Nuclear
TARBP2	Nuclear
TCEANC2	Nuclear
TCTN3	Nuclear
TDRD3	Nuclear
TEP1	Nuclear
TFPT	Nuclear
THAP11	Nuclear
THAP3	Nuclear
THAP4	Nuclear
THAP7	Nuclear
THOC1	Nuclear
THOC2	Nuclear
THOC5	Nuclear
THOC6	Nuclear
THOC7	Nuclear
THRAP3	Nuclear
TIGD5	Nuclear
TM7SF3	Nuclear
TMA16	Nuclear
TMEM189	Nuclear
TMEM254	Nuclear
TMEM33	Nuclear
TNRC6B	Nuclear
TOP1	Nuclear
TOP3B	Nuclear
TOPORS	Nuclear
TPGS1	Nuclear
TPP2	Nuclear
TRIM27	Nuclear
TRIM56	Nuclear
TRIP12	Nuclear
TRMT1L	Nuclear
TRMT2A	Nuclear
TRMT6	Nuclear
TRMT61A	Nuclear
TRO	Nuclear
TRRAP	Nuclear
TSPYL1	Nuclear
TXNL4A	Nuclear
UBR5	Nuclear
UPF1	Nuclear
UPF3A	Nuclear
UPF3B	Nuclear
USP39	Nuclear
UTP23	Nuclear
WDR24	Nuclear
WDR25	Nuclear
WDR5	Nuclear
WDR76	Nuclear
WIBG	Nuclear
WRN	Nuclear
YBX1	Nuclear
YBX3	Nuclear
YTHDC1	Nuclear
YTHDC2	Nuclear
YY1AP1	Nuclear
ZBED6	Nuclear
ZBTB11	Nuclear
ZBTB21	Nuclear
ZBTB24	Nuclear
ZBTB26	Nuclear
ZBTB41	Nuclear
ZBTB47	Nuclear
ZBTB48	Nuclear
ZBTB49	Unclassified
ZBTB6	Nuclear
ZBTB7A	Nuclear
ZC3H10	Nuclear
ZC3H4	Nuclear
ZC3H6	Nuclear
ZC3H7B	Nuclear
ZC3H8	Nuclear
ZCCHC17	Nuclear
ZCCHC3	Nuclear
ZCCHC4	Nuclear
ZCCHC6	Nuclear
ZCCHC8	Nuclear
ZCRB1	Nuclear
ZDHHC24	Unclassified
ZFAT	Nuclear
ZFC3H1	Nuclear
ZFP30	Nuclear
ZFP37	Nuclear
ZFP64	Nuclear
ZFP82	Nuclear
ZFP90	Nuclear
ZIK1	Nuclear
ZKSCAN2	Nuclear
ZKSCAN8	Nuclear
ZMAT3	Nuclear
ZMAT5	Nuclear
ZMYND8	Nuclear
ZNF101	Nuclear
ZNF112	Nuclear
ZNF12	Nuclear
ZNF121	Nuclear
ZNF124	Nuclear
ZNF136	Nuclear
ZNF142	Nuclear
ZNF16	Nuclear
ZNF160	Nuclear
ZNF180	Nuclear
ZNF182	Nuclear
ZNF184	Nuclear
ZNF189	Nuclear
ZNF197	Nuclear
ZNF211	Nuclear
ZNF212	Nuclear
ZNF22	Nuclear
ZNF222	Nuclear
ZNF234	Nuclear
ZNF250	Nuclear
ZNF260	Nuclear
ZNF264	Nuclear
ZNF267	Nuclear
ZNF268	Nuclear
ZNF274	Nuclear
ZNF275	Nuclear
ZNF276	Nuclear
ZNF28	Nuclear
ZNF282	Nuclear
ZNF304	Nuclear
ZNF317	Nuclear
ZNF320	Nuclear
ZNF324	Nuclear
ZNF324B	Nuclear
ZNF335	Nuclear
ZNF337	Nuclear
ZNF341	Nuclear
ZNF346	Nuclear
ZNF354A	Nuclear
ZNF358	Nuclear
ZNF37A	Nuclear
ZNF385A	Nuclear
ZNF394	Nuclear
ZNF398	Nuclear
ZNF407	Nuclear
ZNF408	Nuclear
ZNF416	Nuclear
ZNF417	Nuclear
ZNF430	Nuclear
ZNF431	Nuclear
ZNF432	Nuclear
ZNF449	Nuclear
ZNF468	Nuclear
ZNF48	Nuclear
ZNF480	Nuclear
ZNF483	Nuclear
ZNF484	Nuclear
ZNF506	Nuclear
ZNF510	Nuclear
ZNF525	Unclassified
ZNF526	Nuclear
ZNF530	Nuclear
ZNF548	Nuclear
ZNF549	Nuclear
ZNF550	Nuclear
ZNF551	Nuclear
ZNF555	Nuclear
ZNF561	Nuclear
ZNF567	Nuclear
ZNF569	Nuclear
ZNF57	Nuclear
ZNF574	Nuclear
ZNF584	Nuclear
ZNF587	Nuclear
ZNF587B	Nuclear
ZNF592	Nuclear
ZNF593	Nuclear
ZNF600	Nuclear
ZNF611	Nuclear
ZNF613	Nuclear
ZNF614	Nuclear
ZNF615	Nuclear
ZNF616	Nuclear
ZNF624	Nuclear
ZNF627	Nuclear
ZNF628	Nuclear
ZNF629	Nuclear
ZNF649	Nuclear
ZNF652	Nuclear
ZNF653	Nuclear
ZNF667	Nuclear
ZNF672	Nuclear
ZNF675	Nuclear
ZNF687	Nuclear
ZNF689	Nuclear
ZNF696	Nuclear
ZNF697	Nuclear
ZNF7	Nuclear
ZNF701	Nuclear
ZNF71	Nuclear
ZNF721	Nuclear
ZNF724P	Unclassified
ZNF736	Unclassified
ZNF746	Nuclear
ZNF749	Nuclear
ZNF765	Nuclear
ZNF768	Nuclear
ZNF770	Nuclear
ZNF771	Nuclear
ZNF772	Nuclear
ZNF773	Unclassified
ZNF776	Nuclear
ZNF777	Nuclear
ZNF780A	Nuclear
ZNF787	Nuclear
ZNF799	Nuclear
ZNF805	Nuclear
ZNF808	Nuclear
ZNF816	Nuclear
ZNF823	Nuclear
ZNF836	Nuclear
ZNF841	Nuclear
ZNF850	Nuclear
ZNF90	Nuclear
ZNF91	Nuclear
ZNF92	Nuclear
ZNF93	Nuclear
ZNHIT3	Nuclear
ZNHIT6	Nuclear
ZRSR2	Nuclear
ZSCAN16	Nuclear
ZSCAN21	Nuclear
ZSCAN25	Nuclear
ZSCAN29	Nuclear
ZSCAN31	Nuclear
ZSCAN9	Nuclear
ZXDC	Nuclear
ADNP2	Nuclear
AKAP8	Nuclear
ATF2	Nuclear
ATRX	Nuclear
BCOR	Nuclear
BNC2	Nuclear
BPTF	Nuclear
BRD2	Nuclear
BTNL9	Nuclear
C15orf27	Nuclear
C19orf68	Nuclear
C5orf24	Nuclear
CABIN1	Nuclear
CBLL1	Nuclear
CBX1	Nuclear
CBX5	Nuclear
CCDC71L	Nuclear
CDCA5	Nuclear
CDYL	Nuclear
CEBPB	Nuclear
CEBPG	Nuclear
CENPF	Nuclear
CHAF1A	Nuclear
CHAF1B	Nuclear
CHAMP1	Nuclear
CHERP	Nuclear
CIPC	Nuclear
CPSF1	Nuclear
CPSF2	Nuclear
CPSF4	Nuclear
CREB5	Nuclear
CSTF3	Nuclear
CWC25	Nuclear
DDX39A	Nuclear
DDX39B	Nuclear
DDX49	Nuclear
DEDD	Nuclear
DGCR6L	Nuclear
EHMT1	Nuclear
EHMT2	Nuclear
FAM178A	Nuclear
FIP1L1	Nuclear
FOSB	Nuclear
FUBP3	Nuclear
HCFC2	Nuclear
HELLS	Nuclear
HLTF	Nuclear
HMG20A	Nuclear
HMGA1	Nuclear
HMGA2	Nuclear
HMGN1	Nuclear
HMGN2	Nuclear
HMGN3	Nuclear
HNRNPH1	Nuclear
IK	Nuclear
ING4	Nuclear
ING5	Nuclear
JADE1	Nuclear
JADE2	Nuclear
JUN	Nuclear
JUNB	Nuclear
KAT7	Nuclear
KCTD18	Nuclear
KDM2A	Nuclear
KDM5A	Nuclear
KDM5B	Nuclear
KHDRBS3	Nuclear
KIAA1429	Nuclear
KIAA1958	Nuclear
KIF20A	Nuclear
KIF22	Nuclear
LCOR	Nuclear
LMNA	Nuclear
LRIF1	Nuclear
MAF	Nuclear
MAFG	Nuclear
MAU2	Nuclear
MDC1	Nuclear
MEAF6	Nuclear
MFAP1	Nuclear
MGA	Nuclear
MLLT10	Nuclear
MPHOSPH8	Nuclear
MTA1	Nuclear
NCOA5	Nuclear
NDNL2	Nuclear
NFIL3	Nuclear
NFIX	Nuclear
NIPBL	Nuclear
NKTR	Nuclear
NSMCE1	Nuclear
NSMCE2	Nuclear
NSMCE4A	Nuclear
NUP153	Nuclear
NUP50	Nuclear
NUP54	Nuclear
NUPL1	Nuclear
PARN	Nuclear
PAX6	Nuclear
PAXBP1	Nuclear
PDS5B	Nuclear
PGM5	Nuclear
PHF1	Nuclear
PHF20L1	Nuclear
PHF3	Nuclear
PHRF1	Nuclear
POGZ	Nuclear
POLR2A	Nuclear
PPM1D	Nuclear
PRDM11	Nuclear
PROX1	Nuclear
PSIP1	Nuclear
RAD18	Nuclear
RAD21	Nuclear
RAE1	Nuclear
RANBP2	Nuclear
RBM12B	Nuclear
RBM15	Nuclear
RCC1	Nuclear
REV1	Nuclear
RGPD3	Nuclear
RIF1	Nuclear
RNF169	Nuclear
RPRD2	Nuclear
RRP9	Nuclear
SAMD1	Nuclear
SCAF11	Nuclear
SENP7	Nuclear
SETD2	Nuclear
SETD5	Nuclear
SIMC1	Nuclear
SMARCA4	Nuclear
SMC1A	Nuclear
SMC5	Nuclear
SMC6	Nuclear
SMU1	Nuclear
SNIP1	Nuclear
SRCAP	Nuclear
SRFBP1	Nuclear
STAG1	Nuclear
STAG2	Nuclear
SYF2	Nuclear
SYMPK	Nuclear
TARDBP	Nuclear
TBP	Nuclear
TEAD1	Nuclear
TERF1	Nuclear
TINF2	Nuclear
TMPO	Nuclear
TRIM39	Nuclear
TRIM41	Nuclear
TTC14	Nuclear
TWISTNB	Nuclear
USPL1	Nuclear
WDR33	Nuclear
WDR89	Nuclear
WHSC1L1	Nuclear
WIZ	Nuclear
WTAP	Nuclear
YLPM1	Nuclear
ZBTB33	Nuclear
ZC3H13	Nuclear
ZC3H18	Nuclear
ZFHX3	Nuclear
ZMAT2	Nuclear
ZMYM3	Nuclear
ZMYM4	Nuclear
ZNF148	Nuclear
ZNF280D	Nuclear
ZNF384	Nuclear
ZNF638	Nuclear
ZNF740	Nuclear
AATF	Nuclear
ABCC8	Nuclear
ABT1	Nuclear
ADAR	Nuclear
AHCTF1	Nuclear
ANKRD32	Nuclear
APOC3	Nuclear
ARID2	Nuclear
ASH1L	Nuclear
ATAD2	Nuclear
ATAD2B	Nuclear
ATAD5	Nuclear
ATF4	Nuclear
BAZ1A	Nuclear
BAZ1B	Nuclear
BAZ2A	Nuclear
BCORL1	Nuclear
BIRC5	Nuclear
BMS1	Nuclear
BRD1	Nuclear
BRD7	Nuclear
BRIX1	Nuclear
C10orf12	Nuclear
C14orf93	Nuclear
C18orf21	Nuclear
C1orf131	Nuclear
CBX8	Nuclear
CCDC137	Nuclear
CCDC59	Nuclear
CCDC71	Nuclear
CCDC86	Nuclear
CDC40	Nuclear
CDCA2	Nuclear
CDCA7	Nuclear
CDCA7L	Nuclear
CDCA8	Nuclear
CEBPZ	Nuclear
CENPB	Nuclear
CENPC	Nuclear
CENPI	Nuclear
CENPL	Nuclear
CENPN	Nuclear
CENPO	Nuclear
CENPP	Nuclear
CENPQ	Nuclear
CENPT	Nuclear
CENPU	Nuclear
CHD2	Nuclear
CHTOP	Nuclear
CIRH1A	Nuclear
CTDSPL2	Nuclear
DCAF13	Nuclear
DDX10	Nuclear
DDX18	Nuclear
DDX21	Nuclear
DDX24	Nuclear
DDX27	Nuclear
DDX31	Nuclear
DDX50	Nuclear
DDX51	Nuclear
DDX52	Nuclear
DDX54	Nuclear
DDX56	Nuclear
DHX33	Nuclear
DNMT3B	Nuclear
DNTTIP2	Nuclear
EBNA1BP2	Nuclear
FAM208A	Nuclear
FAM208B	Nuclear
FBL	Nuclear
FCF1	Nuclear
FLYWCH1	Nuclear
FTSJ3	Nuclear
FYTTD1	Nuclear
GAR1	Nuclear
GLE1	Nuclear
GLTSCR2	Nuclear
GMCL1	Nuclear
GNL3	Nuclear
GRAMD1C	Nuclear
GTPBP4	Nuclear
H1F0	Nuclear
H2AFX	Nuclear
H2AFY	Nuclear
H2AFY2	Nuclear
HEATR1	Nuclear
HIST1H1B	Nuclear
HIST1H1C	Nuclear
HIST1H1D	Nuclear
HIST1H1E	Nuclear
HIST2H2AB	Nuclear
HIST2H3PS2	Nuclear
HMGN4	Nuclear
HNRNPA2B1	Nuclear
HNRNPA3	Nuclear
HNRNPC	Nuclear
HNRNPCL1	Nuclear
HNRNPDL	Nuclear
HNRNPH3	Nuclear
HNRNPL	Nuclear
HNRNPR	Nuclear
ICA1	Nuclear
IKZF5	Nuclear
IMP3	Nuclear
IMP4	Nuclear
INCENP	Nuclear
ISG20L2	Nuclear
ITGB3BP	Nuclear
KAT6A	Nuclear
KAT6B	Nuclear
KIAA0020	Nuclear
KLHL15	Nuclear
KMT2A	Nuclear
KRI1	Nuclear
KRR1	Nuclear
LAS1L	Nuclear
LEMD3	Nuclear
LLPH	Nuclear
LMNB2	Nuclear
MAK16	Nuclear
MATR3	Nuclear
MBD1	Nuclear
MCM3AP	Nuclear
MECP2	Nuclear
MEN1	Nuclear
MIS18BP1	Nuclear
MKI67	Nuclear
MPHOSPH10	Nuclear
MRTO4	Nuclear
MTF2	Nuclear
MYBBP1A	Nuclear
MYEF2	Nuclear
NAT10	Nuclear
NGDN	Nuclear
NHP2L1	Nuclear
NIFK	Nuclear
NIP7	Nuclear
NKRF	Nuclear
NOC2L	Nuclear
NOC3L	Nuclear
NOC4L	Nuclear
NOL10	Nuclear
NOL11	Nuclear
NOL6	Nuclear
NOL7	Nuclear
NOL8	Nuclear
NOL9	Nuclear
NOLC1	Nuclear
NOP14	Nuclear
NOP2	Nuclear
NOP56	Nuclear
NOP58	Nuclear
NPAT	Nuclear
NSA2	Nuclear
NSD1	Nuclear
NUP160	Nuclear
NUP205	Nuclear
NUP210	Nuclear
NVL	Nuclear
NXF1	Nuclear
NXT1	Nuclear
NXT2	Nuclear
ORC1	Nuclear
PAPD5	Nuclear
PBRM1	Nuclear
PDCD11	Nuclear
PES1	Nuclear
PHF14	Nuclear
PHF2	Nuclear
PHIP	Nuclear
PIF1	Nuclear
PINX1	Nuclear
PNN	Nuclear
POLR1B	Nuclear
POM121	Nuclear
POM121C	Nuclear
PRDM2	Nuclear
PWP1	Nuclear
PWP2	Nuclear
PWWP2A	Nuclear
RAI1	Nuclear
RALY	Nuclear
RBM19	Nuclear
RBM28	Nuclear
RBM34	Nuclear
RBM45	Nuclear
RBMX	Nuclear
RBMXL1	Nuclear
RCL1	Nuclear
REV3L	Nuclear
REXO4	Nuclear
RGS7	Nuclear
RNF6	Nuclear
RNPS1	Nuclear
RPF1	Nuclear
RPF2	Nuclear
RPL7L1	Nuclear
RPS19BP1	Nuclear
RRP1	Nuclear
RRP12	Nuclear
RRP15	Nuclear
RRP1B	Nuclear
RRP36	Nuclear
RRP7A	Nuclear
RRP8	Nuclear
RRS1	Nuclear
RSF1	Nuclear
RSL1D1	Nuclear
RSL24D1	Nuclear
SAFB	Nuclear
SAFB2	Nuclear
SAP18	Nuclear
SCAF1	Nuclear
SENP3	Nuclear
SLTM	Nuclear
SMARCA1	Nuclear
SMARCA5	Nuclear
SMPD4	Nuclear
SON	Nuclear
SOX11	Nuclear
SP140L	Nuclear
SPEN	Nuclear
SPOP	Nuclear
SPOPL	Nuclear
SRSF10	Nuclear
SRSF9	Nuclear
STRBP	Nuclear
SUGP2	Nuclear
SUN1	Nuclear
SUN2	Nuclear
SURF6	Nuclear
SUV39H1	Nuclear
SUV39H2	Nuclear
SUV420H1	Nuclear
SYNE1	Nuclear
SYNE2	Nuclear
SYNE3	Nuclear
TBL3	Nuclear
TEX10	Nuclear
TFAP2C	Nuclear
TIGD2	Nuclear
TMEM194A	Nuclear
TMEM194B	Nuclear
TMEM201	Nuclear
TMEM209	Nuclear
TOP2A	Nuclear
TOP2B	Nuclear
TOR1AIP1	Nuclear
TRA2A	Nuclear
TRA2B	Nuclear
TTF1	Nuclear
UBN1	Nuclear
URB1	Nuclear
URB2	Nuclear
USP36	Nuclear
USP42	Nuclear
UTP11L	Nuclear
UTP14A	Nuclear
UTP15	Nuclear
UTP18	Nuclear
UTP20	Nuclear
UTP3	Nuclear
UTP6	Nuclear
WDR18	Nuclear
WDR3	Nuclear
WDR36	Nuclear
WDR43	Nuclear
WDR46	Nuclear
WDR74	Nuclear
WDR75	Nuclear
ZBTB38	Nuclear
ZC3H11A	Nuclear
ZCCHC10	Nuclear
ZCCHC7	Nuclear
ZFP62	Nuclear
ZFR	Nuclear
ZFX	Nuclear
ZFY	Nuclear
ZMYND11	Nuclear
ZNF200	Nuclear
ZNF202	Nuclear
ZNF236	Nuclear
ZNF280C	Nuclear
ZNF292	Nuclear
ZNF326	Nuclear
ZNF397	Nuclear
ZNF462	Nuclear
ZNF512	Nuclear
ZNF646	Nuclear
ZNF800	Nuclear
ZNRD1	Nuclear
AASS	Nuclear
ABHD10	Nuclear
ACAD8	Nuclear
ACADL	Nuclear
ACOT1	Nuclear
ACOT2	Nuclear
ACSF3	Nuclear
ACSS1	Nuclear
ACSS3	Nuclear
ACTN1	Nuclear
ACTN3	Nuclear
ACTN4	Nuclear
AEBP2	Nuclear
AFF4	Nuclear
AGAP1	Nuclear
AGGF1	Nuclear
AHNAK	Nuclear
AHNAK2	Nuclear
AK2	Nuclear
AKIRIN2	Nuclear
ALDH1B1	Nuclear
ALDH2	Nuclear
ALDH4A1	Nuclear
ALDH6A1	Nuclear
ALKBH5	Nuclear
AMACR	Nuclear
AMBRA1	Nuclear
ANGEL2	Nuclear
ANKRD11	Nuclear
ANKRD12	Nuclear
ANLN	Nuclear
ARGLU1	Nuclear
ARID1A	Nuclear
ARID1B	Nuclear
ARL14EP	Nuclear
ARL6IP4	Nuclear
ARNT	Nuclear
ARNTL2	Nuclear
ARSA	Nuclear
ARSB	Nuclear
ARSK	Nuclear
ASB7	Nuclear
ASH2L	Nuclear
ASUN	Nuclear
ATF1	Nuclear
ATF7IP	Nuclear
ATM	Nuclear
ATN1	Nuclear
ATPIF1	Nuclear
ATR	Nuclear
ATRIP	Nuclear
ATXN1	Nuclear
ATXN1L	Nuclear
ATXN2L	Nuclear
AUTS2	Nuclear
B3GALTL	Nuclear
BAG4	Nuclear
BCAT2	Nuclear
BCL9	Nuclear
BCL9L	Nuclear
BHLHA9	Nuclear
BOD1	Unclassified
BOD1L1	Nuclear
BPHL	Nuclear
BRD3	Nuclear
BRD4	Nuclear
BRD8	Nuclear
BTD	Nuclear
BUB3	Nuclear
C11orf31	Nuclear
C11orf84	Nuclear
C12orf43	Nuclear
C15orf39	Nuclear
C16orf72	Nuclear
C16orf87	Nuclear
C18orf25	Nuclear
C19orf10	Nuclear
C19orf43	Nuclear
C1orf122	Nuclear
C1orf174	Nuclear
C1orf52	Nuclear
C1RL	Nuclear
C20orf112	Nuclear
C21orf33	Nuclear
C2orf49	Nuclear
C6orf57	Nuclear
C7orf55-LUC7L2	Nuclear
C8orf59	Nuclear
C8orf82	Nuclear
C9orf78	Nuclear
C9orf85	Nuclear
CACTIN	Nuclear
CALD1	Nuclear
CALR	Nuclear
CALU	Nuclear
CASC5	Nuclear
CAT	Nuclear
CBFA2T2	Nuclear
CBX3	Nuclear
CCAR1	Nuclear
CCDC117	Nuclear
